Filename,TP-shape,TP-type,TP-color,Noise,Resolution,SourceLink
864,890.jpg,1,1,13,0,0.0,https://i.ytimg.com/vi/jPqdC0Vof3E/hqdefault.jpg?sqp=-oaymwEWCKgBEF5IWvKriqkDCQgBFQAAiEIYAQ==&rs=AOn4CLD_463QSpypnTd47UVLMysXsv32Nw
865,891.jpg,1,2,12,1,1.0,http://www.evidence.org.kw/photos/Kuwait-invasion-road-sign-3385.jpg
866,892.jpg,1,2,1,1,1.0,http://www.ech-chaab.com/ar/media/k2/items/cache/54cf847f5265608bcb8957e1dfd68ba1_XL.jpg?t=-62169984000
867,893.jpg,2,2,1,1,,not found
868,894.jpg,1,2,1,1,1.0,http://sawaleif.com/news/wp-content/uploads/2017/08/441-6.jpg
869,895.jpg,1,1,2,1,,not found
870,896.jpg,1,1,32,1,1.0,http://www.alsharq.net.sa/wp-content/uploads/2013/06/%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%A7%D9%84%D9%86%D9%82%D9%84-%D8%A7%D9%84%D8%B0%D9%83%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85-513x340.jpg
871,897.jpg,1,2,2,1,0.0,http://farm2.static.flickr.com/1401/1454665383_b725832449.jpg
872,898.jpg,1,2,3,1,,not found
873,899.jpg,1,2,14,1,1.0,http://up05.s-oman.net/1O8L2A.jpg
874,900.jpg,1,2,12,0,1.0,http://vitaminedz.com/photos/104/104493-frontieres-algero-marocaines-autoroute-est-ouest.jpg
875,901.jpg,1,2,12,1,1.0,https://www.elkhabar.com/media/uploads/images/2017-03-0915:11:18.706090-auto99.jpg
876,902.jpg,1,1,6,1,0.0,https://pbs.twimg.com/media/CrwqcJdWYAASpLv.jpg
877,903.jpg,1,1,1,1,1.0,https://ak4.picdn.net/shutterstock/videos/22091104/thumb/1.jpg
878,904.jpg,1,2,1,1,1.0,http://www.meknespress.com/files/articles/324300d175419950011e507c247cd647_350.jpg
879,905.jpg,1,1,1,1,0.0,http://img.alarab.qa/Content/Upload/Large/EA_738515_301622.jpg
880,906.jpg,1,1,32,1,,not found
881,907.jpg,1,2,1,1,1.0,https://alfajr-news.net/uploads/posts/112fbccfa94ab5f2830051a6309ad77a.jpg
882,908.jpg,1,1,1,1,0.0,https://www.hasanews.com/wp-content/uploads/2015/08/AufQVY1VlOXHE7RjMEHUU7YcG3WH1Gb0QwpYRFwg_0KQ.jpg
883,909.jpg,1,2,1,1,,not found
884,910.jpg,1,2,1,0,0.0,http://img.alarab.qa/Content/Upload/Large/7201428211628.jpg
885,911.jpg,1,1,21,0,,not found
886,912.jpg,2,1,7,1,1.0,https://alfajr-news.net/uploads/posts/%D9%85%D9%84%D8%AD%D9%82-3-%D8%B9%D9%85%D9%88%D8%AF-(1)_10.jpg
887,913.jpg,1,2,12,1,1.0,https://lh3.googleusercontent.com/proxy/vFVfYqXyETZr49Jx9Jcik5q2-2JhD5vbMcSLjEIa6jVc6LEvlektrfwBHL42LXaJN8KgxMpY1JeID2Lhh6Pg7_9Uo1-L22b5bkuyRraws318MkFoKYo4n9F8=w530-h398-p
888,914.jpg,1,2,1,1,1.0,http://www.toproadsafety.com/uploads/201715100/small/with-street-warning-signs-test-and-meanings31085499767.jpg
889,915.jpg,1,1,1,0,1.0,https://www.alrassxp.com/uploaded14/3830/11304595925.jpg
890,916.jpg,1,1,62,1,1.0,https://www.alittihad.ae/assets/images/Emirates/2015/09/22/320x240/751889.jpeg
891,917.jpg,1,2,2,1,,not found
892,918.jpg,1,2,3,0,,not found
893,919.jpg,1,2,1,0,,not found
894,920.jpg,1,1,37,0,,not found
895,921.jpg,1,2,1,1,1.0,https://jconlineimagem.ne10.uol.com.br/imagem/noticia/2017/08/17/normal/323015df80af0fdeaf558daffe8d7e6f.jpg
896,922.jpg,1,1,1,1,0.0,https://twasul.info/wp-content/themes/twasul/timthumb/?src=https://twasul.info/wp-content/uploads/2016/12/01_1949.jpg&w=298&h=169
897,923.jpg,2,2,3,0,0.0,https://previews.123rf.com/images/piccaya/piccaya1507/piccaya150701132/42829986-qu%C3%A9-direcci%C3%B3n-quieres-tomar-en-marruecos-se%C3%B1al-de-tr%C3%A1fico-en-marruecos-con-arbusto-en-el-fondo-camino-a-guelmi.jpg
898,924.jpg,1,2,1,1,,not found
899,925.jpg,1,1,1,1,1.0,http://blogues.publico.pt/emviagem/files/2011/11/welcome-to-egypt.jpg
900,926.jpg,1,2,1,1,1.0,http://www.bilakoyoud.com/images1/17/12_234_30136_c8ad6.jpg
901,927.jpg,1,1,127,1,1.0,https://i.stack.imgur.com/gQKM6.jpg
902,928.jpg,1,1,1,1,0.0,http://www.alriyadh.com/media/thumb/f1/c2/1000_cfaf9b33bc.jpg
903,929.jpg,1,2,1,1,0.0,https://archivestatic2.chouftv.ma//pictures/2016-04/5a600467a3421523879c086fcc3aca799335.jpeg
904,930.jpg,1,2,1,1,1.0,https://i.ytimg.com/vi/TEUZfCNPxCQ/maxresdefault.jpg
905,931.jpg,1,1,2,1,1.0,https://i2.wp.com/www.slaati.com/wp-content/uploads/2017/08/598313d7d80b1.jpg?fit=577%2C354&ssl=1
906,932.jpg,1,1,1,1,0.0,http://arabroads.org/wp-content/uploads/2017/10/22406532_881849901991938_6958710164448515140_n.jpg
907,933.jpg,1,1,12,1,1.0,http://www.yasour.org/newsgfx/safeer-14-10-2011-6.jpg
908,934.jpg,1,2,14,1,0.0,https://www.alsumaria.tv/newsimages/NB-154476-635859464518249031.jpg
909,935.jpg,1,2,1,1,0.0,https://c1.staticflickr.com/5/4778/38941059770_37e86550c0_t.jpg
910,936.jpg,1,2,3,0,1.0,https://www.darchamstanja.com/images/planacce/port/bateauMed2.jpg
911,937.jpg,2,2,1,0,0.0,https://lh5.ggpht.com/-c1-0IxeyM0g/TgCGpoTiumI/AAAAAAACGI8/3w-31KVIinA/s160-c/Autoroute-Bir-Touta---Khemis-el-khechna-013.jpg
912,938.jpg,1,2,12,1,,not found
913,939.jpg,1,2,14,1,0.0,https://c1.staticflickr.com/5/4801/26880502258_6b5d8484a4_t.jpg
914,940.jpg,1,2,12,1,1.0,https://1.bp.blogspot.com/-wcrEl-0lzac/WokUA6-iDqI/AAAAAAAATU4/J6Iwk46HWRk0V5fFeZ0GskXJ_M1MKSqcACLcBGAs/s640/3981-Speed-Limit-on-Highways-to-be-increased-to-140-KPH-%25E2%2580%2593-Proposed-Traffic-Rule-01.-min.jpg
915,941.jpg,1,2,24,1,0.0,http://website-alyaum.s3-website.eu-central-1.amazonaws.com/uploads/imported_images/media/article/AY1MAN12C-3_BtICicH.jpg
916,942.jpg,1,2,13,0,,not found
917,943.jpg,1,2,1,1,1.0,http://esyria.sy/sites/images/daraa/151259_2014_09_03_07_22_53.jpg
918,944.jpg,1,2,1,1,,http://aujourdhui.ma/wp-content/uploads/2016/06/Autoroute-Fes-Oujda.jpg?x29840
919,945.jpg,1,2,1,1,,not found
920,946.jpg,2,2,2,1,1.0,https://www.logisticsmiddleeast.com/sites/default/files/logme/styles/full_img/public/images/2017/10/18/Dubai-road_1.jpg?itok=WGfgO3ox
921,947.jpg,2,2,3,0,,not found
922,948.jpg,1,2,2,1,1.0,http://www.dawadmisms.net/wp-content/uploads/2018/07/47f8b010-732b-4a92-9724-1c8742901149.jpg
923,949.jpg,1,1,2,1,0.0,https://images.csmonitor.com/csm/2014/02/0212_TRAFFIC.JPG?alias=standard_900x600nc
924,950.jpg,1,1,2,1,1.0,https://filipinotimes.net/wp-content/uploads/2017/06/dubai_roads53.gif
925,951.jpg,1,2,1,1,0.0,https://pbs.twimg.com/media/Aq8TCRQCEAA5Uq3.jpg
926,952.jpg,1,2,1,1,1.0,https://s1.akhbarona.com/thumbs/article_large/5/d/Untitled_3_copy_212704984.jpg
927,953.jpg,1,2,1,1,,not found
928,954.jpg,1,2,1,1,1.0,https://makkahnewspaper.com/uploads/images/2016/05/28/547645.jpeg
929,955.jpg,1,2,7,1,0.0,https://scontent-ort2-2.cdninstagram.com/vp/c17594fdcc53d7a48cc2ce71b687ff24/5CCEC4E6/t51.2885-15/e35/23594713_154329888512640_3712573054967087104_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com
930,956.jpg,1,1,12,1,0.0,https://c1.staticflickr.com/5/4659/40562272991_e287f5b875_t.jpg
931,957.jpg,1,2,1,1,1.0,https://www.marrakechalaan.com/wp-content/uploads/2017/02/1602291247313382-550x309.jpg
932,958.jpg,1,2,1,1,0.0,https://www.an7a.com/wp-content/uploads/2018/01/13-4.jpg
933,959.jpg,1,2,1,1,0.0,http://www.sada-tabuk.com/contents/newsm/6943.jpg
934,960.jpg,1,2,2,1,0.0,http://www.ambdz.tn/img/img24022016.jpg
935,961.jpg,1,2,1,1,0.0,http://www.maroc-hebdo.press.ma/wp-content/uploads/2015/09/autoroute-maroc.jpg
936,962.jpg,1,2,123,1,0.0,https://dic.academic.ru/pictures/wiki/files/82/RouteE44.JPG
937,963.jpg,1,2,1,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/A7_motorway_in_Morocco.JPG/290px-A7_motorway_in_Morocco.JPG
938,964.jpg,1,2,3,1,1.0,http://www.hotelroomsearch.net/im/city/aghmat-morocco-4.jpg
939,965.jpg,1,2,1,1,1.0,https://www.alweeam.com.sa/wp-content/uploads/01422.jpg
940,966.jpg,1,1,24,1,0.0,https://www.hasanews.com/wp-content/uploads/2015/05/%D9%86%D9%85%D9%88%D8%B0%D8%AC-%D9%84%D9%84%D9%88%D8%AD%D8%A7%D8%AA-%D8%A7%D8%B1%D8%B4%D8%A7%D8%AF%D9%8A%D8%A9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D8%B7%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D8%AD%D8%B3%D8%A7%D8%A1-%D9%85%D8%B1%D9%88%D8%B1-4.jpg
941,967.jpg,1,2,2,1,0.0,http://www.q8news.com/wp-content/uploads/2018/06/ec7070a4-e6e5-4cea-8114-b85c952d421b.jpg
942,968.jpg,1,1,1,1,0.0,http://www.alriyadh.com/media/thumb/9c/9c/1000_ceb02d88a4.jpg
943,969.jpg,1,2,12,1,1.0,https://lh5.ggpht.com/-MQ4RkYdJTuM/Tf74PkJwNoI/AAAAAAACF9g/xGSJ6NiluWE/P110620-07.jpg?imgmax=576
944,970.jpg,1,1,37,0,0.0,https://image1.masterfile.com/getImage/6106-05395171em-road-sign-in-arabic-and-french-el-jadida-morocco.jpg
945,971.png,1,1,4351,0,1.0,https://upload.wikimedia.org/wikipedia/commons/a/a3/Maroc_arabe_fran%C3%A7ais.png
946,972.jpg,1,2,1,1,1.0,https://makkahnewspaper.com/uploads/images/2016/09/24/620426.jpg
947,973.jpg,2,2,12,1,0.0,https://www.lematindz.net/thumb/600x350/r/files/2014/12/azazga_896532770.jpg
948,974.jpg,1,2,1,1,1.0,https://2.bp.blogspot.com/-DRT67LnHGOk/VT_x7Ydg8tI/AAAAAAAAIzA/OuiNSoi6VnA/s1600/%D9%85%D9%85%D9%86%D9%88%D8%B9%2B%D8%A7%D9%84%D8%B1%D8%AC%D9%88%D8%B9%2B%D8%A5%D9%84%D9%89%2B%D8%A7%D9%84%D8%AE%D9%84%D9%81.jpg
949,975.jpg,2,2,1,1,1.0,https://www.marrakech24.info/wp-content/uploads/2017/06/20141220004808.jpg
950,976.jpg,1,2,1,1,0.0,https://curlytales.com/wp-content/uploads/2018/07/563648_494784297242006_479932681_n.jpg
951,977.jpg,1,2,12,1,0.0,https://mapio.net/images-p/88630816.jpg
952,978.jpg,1,1,2,1,1.0,https://besara7a.files.wordpress.com/2009/07/allah-akbar.jpg
953,979.jpg,1,1,1,1,1.0,https://twasul.info/wp-content/themes/twasul/timthumb/?src=https://twasul.info/wp-content/uploads/2015/01/B8HNQIyCUAAwAKl1.jpg&w=129447&h=
954,980.jpg,1,1,12,1,,not found
955,981.jpg,1,1,27,1,1.0,http://www.technoarabia.com/img/prods/overheadsub4.jpg
956,982.jpg,1,1,1,1,0.0,http://www.alriyadh.com/media/thumb/87/94/1000_5384fa54a9.jpg
957,983.jpg,1,2,1,1,1.0,https://i.pinimg.com/236x/e4/dc/47/e4dc470c61d56136fb566a522a181a10--signage-egypt.jpg
958,984.jpg,1,1,2,1,1.0,http://a4.pbase.com/o6/93/329493/1/120992700.QnPuMCMF.BAHEBLNov09101.jpg
959,985.jpg,1,1,1,1,1.0,https://mz-mz.net/wp-content/up/ef5321af-6885-4880-a39b-c8f75847bed2.jpg
960,986.jpg,2,1,31,1,0.0,https://upload.wikimedia.org/wikipedia/commons/4/45/Tizi_Ouzou_Tasdawit.jpg
961,987.jpg,1,2,12,1,0.0,https://djazairbladna.files.wordpress.com/2013/11/80401574n.jpg
962,988.jpg,1,2,1,1,1.0,https://static.yabiladi.com/files/articles/58276_6397ce085147caba2eb341c811bcfa9a_565.jpg
963,989.jpg,1,2,1,1,1.0,https://2.bp.blogspot.com/-1AhQKFXnmX0/U1hZVZADTnI/AAAAAAAAAbY/Vql7AN-6PnY/s1600/autoroute+4.jpg
964,990.jpg,1,2,1,1,0.0,https://www.souss24.com/wp-content/themes/amnews/resize.php?src=http://www.souss24.com/wp-content/uploads/2018/08/payage.jpg&w=620&h=336&zc=0&s=1&q=80
965,991.jpg,1,1,1,0,1.0,https://lh3.googleusercontent.com/-qisjwun_O9I/TiMyLikdN9I/AAAAAAAADfI/pVUHt_SoUkQ/s576/IMG_1512.JPG
966,992.jpg,1,1,2,1,0.0,http://www.alriyadh.com/media/article/2011/12/17/img/120824197022.jpg
967,993.jpg,1,1,4,1,,not found
968,994.jpg,1,1,12,1,0.0,https://farm5.static.flickr.com/4676/40519539322_50761f42ae_b.jpg
969,995.jpg,1,2,4,1,0.0,https://upload.wikimedia.org/wikipedia/commons/9/9e/Traffic_logo_Naran.JPG
970,996.jpg,1,1,4,1,0.0,https://twasul.info/wp-content/themes/twasul/timthumb/?src=https://twasul.info/wp-content/uploads/2017/02/Screenshot_6-25.jpg&w=711207&h=
971,997.png,1,2,2,1,1.0,https://mir-s3-cdn-cf.behance.net/project_modules/disp/029cd611517119.56031af6966a0.png
972,998.jpg,1,2,2,0,0.0,http://www.autoalgerie.com/IMG/jpg/autoroute-cheraga-douera-th.jpg
973,999.jpg,1,2,12,1,0.0,http://www.leseco.ma/images/stories/articlesprincipalesadm.jpg
974,1000.jpg,1,2,1,1,1.0,http://www.mtpnet.gov.ma/Images%20Actualites/Khouribga-Beni-Mellal-Autoroute.jpg
975,1001.jpg,1,2,1,1,0.0,not found
976,1002.jpg,1,2,1,1,,not found
977,1003.jpg,1,2,12,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Autoroute_A1_%C3%A0_Oran_(Alg%C3%A9rie).jpg/2247px-Autoroute_A1_%C3%A0_Oran_(Alg%C3%A9rie).jpg
978,1004.jpg,1,2,1,1,1.0,https://img.thebaghdadpost.com/Content/Upload/large/122016271332832533040.jpg
979,1005.jpg,2,1,1,0,0.0,https://c7.alamy.com/comp/3/816304dd50a7454e999e3f76030bc51a/a2cgtn.jpg
980,1006.jpg,1,2,1,1,0.0,https://mapio.net/images-p/69925783.jpg
981,1007.jpg,3,2,3,1,0.0,https://image.shutterstock.com/image-photo/tata-32-kilometres-road-sign-450w-322798532.jpg
982,1008.jpg,1,2,1,1,0.0,http://www.perspectivesmed.ma/wp-content/uploads/2016/09/auto3.jpg
983,1009.jpg,1,1,1,1,1.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Signs_in_Giza.JPG/220px-Signs_in_Giza.JPG
984,1010.jpg,1,1,1,1,1.0,http://www.alkhaleej.ae/file/GetImageCustom/29d5728e-3a1f-4cd7-8ca2-3431bc174110/460/355
985,1011.jpg,1,2,1,1,1.0,https://nosleepforthecure.org/wp-content/uploads/2016/11/IMG_0207-768x1024.jpg
986,1012.jpg,1,1,2,0,0.0,https://twasul.info/wp-content/themes/twasul/timthumb/?src=https://twasul.info/wp-content/uploads/2015/07/469-1024x7681.jpg&w=235213&h=
987,1013.jpg,1,2,4,1,0.0,http://www.alhayat.com/uploads/imported_images/24/68/118/53e5e408a2344fa7b2f3889215d895bf.jpg
988,1014.jpg,1,1,4,1,0.0,http://www.alriyadh.com/media/article/2011/07/19/img/960076288457.jpg
989,1015.jpg,1,2,4,1,1.0,https://ak0.picdn.net/shutterstock/videos/19542730/thumb/1.jpg
990,1016.jpg,1,2,1,1,1.0,http://union-egy.com/wp-content/uploads/2018/03/39.jpg
991,1017.jpg,1,2,1,1,0.0,http://www.alriyadh.com/media/thumb/42/85/1000_6b5842ec32.jpg
992,1018.jpg,1,2,1,1,,not found
993,1019.jpg,1,1,2,0,1.0,http://2.bp.blogspot.com/_8m6pviUQHHw/S2NbfdFv_7I/AAAAAAAABJE/2dxu7ododTw/s320/___________002.jpg
994,1020.jpg,1,2,1,1,,not found
995,1021.jpg,1,1,1,1,1.0,https://www.almashhad-alyemeni.com/img/MY/9/93769.jpg
996,1022.jpg,1,1,3,0,0.0,http://www.alertheyat.com/wp-content/uploads/%D9%84%D9%88%D8%AD%D8%A7%D8%AA-%D8%A5%D8%B1%D8%B4%D8%A7%D8%AF%D9%8A%D8%A9-31-150x150.jpg
997,1023.png,1,1,137,1,1.0,http://pages.vassar.edu/envisioningspainsborder/files/2011/04/Picture-2-400x299.png
998,1024.jpg,1,2,1,1,,not found
999,1025.jpg,1,2,1,1,,not found
1000,1026.jpg,1,2,12,1,1.0,https://i.skyrock.net/8024/32898024/pics/2080402821_small_1.jpg
1001,1027.jpg,1,1,1,1,1.0,https://pbs.twimg.com/media/Dfj7cpjXcAEUs0M.jpg
1002,1028.jpg,1,2,1,0,0.0,https://c7.alamy.com/compfr/3/0b6f7ee1086e439b8c8afe4a97a09f0d/awh1r9.jpg
1003,1029.jpg,1,2,1,1,1.0,https://media-cdn.tripadvisor.com/media/photo-s/03/e6/07/87/caption.jpg
1004,1030.jpg,1,2,1,1,1.0,https://ak3.picdn.net/shutterstock/videos/19542823/thumb/1.jpg
1005,1031.jpg,1,2,12,1,1.0,not found
1006,1032.jpg,1,1,2,1,,not found
1007,1033.jpg,1,1,1,1,0.0,https://s3-eu-west-1.amazonaws.com/mimg1.haraj.com.sa/userfiles30/2018-03-01/900x674-1_-5a9847c5c283a.jpg
1008,1034.jpg,1,1,7,1,1.0,http://www.al-watan.com/Data/20170328/Images/12_1_1.jpg
1009,1035.jpg,1,1,1,1,1.0,https://makkahnewspaper.com/uploads/imported_images/2015/11/18/270279.JPG
1010,1036.jpg,1,2,1,0,1.0,http://www.autoalgerie.com/IMG/jpg/Autoroute-Bir-Touta---Khemis-el-khechna-th.jpg
1011,1037.jpg,1,2,12,1,,not found
1012,1038.jpg,1,1,6,1,1.0,https://makkahnewspaper.com/uploads/images/2016/09/07/610551.jpg
1013,1039.jpg,1,1,3,1,1.0,http://5b0988e595225.cdn.sohucs.com/images/20170917/89542fa8114f4758906ef5bf963fecf3.jpeg
1014,1040.jpg,1,2,1,1,0.0,https://i.ytimg.com/vi/nOJ2DlNvEG8/maxresdefault.jpg
1015,1041.jpg,1,2,12,1,1.0,http://3.bp.blogspot.com/-rDL7_imkvFU/Uh3T1lmirYI/AAAAAAAAAAM/1J_5X8zZUGk/s1600/IMG_0319.JPG
1016,1042.jpg,1,2,1,1,0.0,https://www.h24info.ma/wp-content/uploads/2018/07/autoroute.jpg
1017,1043.jpg,1,1,1,1,1.0,http://archive.aawsat.com/2010/07/25/images/ksa-local3.579639.jpg
1018,1044.jpg,1,2,7,1,0.0,https://render.fineartamerica.com/images/rendered/default/poster/10/8/break/images-medium/a-road-sign-in-both-arabic-and-english-taylor-s-kennedy.jpg
1019,1045.jpg,1,1,3,1,1.0,https://img.youm7.com/large/20161110044803483.jpg
1020,1046.jpg,2,1,2,1,,not found
1021,1047.jpg,2,2,12,1,,not found
1022,1048.jpg,1,2,12,1,1.0,http://www.altahrironline.com/ara/wp-content/uploads/2015/08/%D8%A7%D9%84%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%B3%D9%8A%D8%A7%D8%B11.jpg
1023,1049.jpg,1,2,4,1,1.0,https://cache.emaratalyoum.com/polopoly_fs/1.329944.1462817133!/image/image.jpg
1024,1050.jpg,1,2,1,1,,not found
1025,1051.jpg,1,2,1,0,0.0,https://archivestatic2.chouftv.ma//pictures/2017-01/7de809511e6276d7c9fc0a9d38fcf3526404.jpeg
1026,1052.jpg,1,2,12,1,0.0,http://www.belaroute.com/media/k2/items/cache/787ae9ec9023a82f5aa7e4c1a64f73cb_M.jpg
1027,1053.jpg,1,1,3,1,0.0,https://scontent-cdt1-1.xx.fbcdn.net/v/t1.0-9/29570588_1771716589517852_4797316943070953220_n.png?_nc_cat=107&_nc_ht=scontent-cdt1-1.xx&oh=c174c357bbc45ee6751ab32ad8fcece0&oe=5CC06678
1028,1054.png,1,2,1,1,1.0,https://thenewkhalij.news/sites/default/files/styles/choices/public/a1517393752.jpg
1029,1055.jpg,2,1,1,1,1.0,http://www.arabiclanguageic.org/uploads/item-978604288-4816.jpg
1030,1056.png,1,1,1,1,0.0,http://www.rhinocarhire.com/CorporateSite/media/Drive-Smart/UAE-Signs-2.jpg
1031,1057.jpg,1,1,4,1,1.0,https://media.emirates247.com/images/2015/03/CONS3.JPG
1032,1058.jpg,1,1,4,1,1.0,https://scontent-mrs1-1.xx.fbcdn.net/v/t1.0-9/15220256_1707684126209751_7225159847084754806_n.jpg?_nc_cat=107&_nc_ht=scontent-mrs1-1.xx&oh=c5ce93f2ea2c84e87ddcfe3ef3db842d&oe=5CA2176A
1033,1059.jpg,1,1,2,1,,not found
1034,1060.jpg,1,2,2,1,,not found
1035,1061.jpg,1,2,1,1,1.0,https://farm7.staticflickr.com/6177/6188016043_b7092283bc_b.jpg
1036,1062.jpg,1,1,4,0,,not found
1037,1063.jpg,1,2,1,1,1.0,https://i.ytimg.com/vi/TvYH6RFOoeM/maxresdefault.jpg
1038,1064.jpg,1,2,1,1,1.0,https://www.slaati.com/wp-content/uploads/2018/03/91852336-1831-42da-aea4-812046c1aaf9.jpg
1039,1065.jpg,1,2,12,1,1.0,http://alyom.alyomhost.net/press-blog/wp-content/uploads/2015/12/Using-Ismailia-Port-Said208666.jpg
1040,1066.jpg,1,1,3,0,0.0,https://media.istockphoto.com/photos/rabat-casablanca-road-sign-morocco-picture-id509997472
1041,1067.jpg,1,1,4,1,1.0,https://thumbs.dreamstime.com/b/road-sign-road-works-ahead-english-arabic-72137065.jpg
1042,1068.jpg,1,2,123,1,1.0,http://3.bp.blogspot.com/-85BmERtnpAQ/UYDl29OY-gI/AAAAAAAAAOQ/qiaKQ7g8lVM/s640/code+route+maroc016.jpg
1043,1069.jpg,1,2,1,1,,not found
1044,1070.jpg,2,2,3,1,0.0,https://i0.wp.com/youshouldgohere.s3.us-east-2.amazonaws.com/wp-content/uploads/2018/10/IMG_4359.jpg?w=409&h=417&ssl=1
1045,1071.png,1,2,1,1,0.0,https://www.lavieeco.com/wp-content/uploads/2015/10/Autoroute-El-Jadida-Safi-2012-03-05.jpg
1046,1072.jpg,1,2,2,1,1.0,http://almnatiq.net/wp-content/uploads/2016/09/%D8%A7%D9%84%D8%B3%D8%B9%D9%88%D8%AF%D9%8A%D8%A9_0.jpg
1047,1073.jpg,2,1,7,1,,not found
1048,1074.jpg,1,2,1,1,1.0,http://3.bp.blogspot.com/_Hq0IJdSo9-4/RkBBz5_xXtI/AAAAAAAAAOs/YWmciyKU5yQ/s400/New+flyover1.jpg
1049,1075.jpg,1,2,3,1,1.0,https://media.emirates247.com/images/2014/06/Street-Sign.jpg
1050,1076.jpg,1,1,4,1,,not found
1051,1077.png,1,2,1,1,0.0,https://www.h24info.ma/wp-content/uploads/2018/07/autoroute-rabat.jpg
1052,1078.jpg,1,1,1,1,,not found
1053,1079.jpg,1,2,1,1,1.0,https://www.venturesonsite.com/images/uploads/general/news/48630483.DubaiDragonMart234.jpg
1054,1080.jpg,1,1,1,1,0.0,https://s.yimg.com/lo/api/res/1.2/EJVU7DZHq7i4ZJa4lkuIbQ--/YXBwaWQ9bWti/http://t2.gstatic.com/images?q=tbn:ANd9GcRKwKk_6rcGlFol536vb5rL6y3a4aLRFagWCWm5DoHnVNGGJ7UV
1055,1081.jpg,1,2,1,1,0.0,https://www.travelzad.com/photo/files/235274.jpg
1056,1082.jpg,1,1,3,1,1.0,http://www.michaeltotten.com/archives/images/Brand%20New%20Road%20Sign%20Erbil.jpg
1057,1083.jpg,1,2,1,1,1.0,http://ahdath.info/content/uploads/2018/07/BERCHID.jpg
1058,1084.jpg,1,2,7,1,1.0,http://img.innfrad.com/imagecontent/59543-%D9%85%D8%B9%D8%B1%D8%B6-%D8%A7%D9%84%D8%B7%D8%B1%D9%8A%D9%82-%D8%A7%D9%84%D8%B3%D8%B1%D9%8A%D8%B9--(1).jpg
1059,1085.jpg,2,2,3,0,0.0,https://c7.alamy.com/comp/3/3290cfddfa944cd69fd7e5c64b9fc9eb/apexy2.jpg
1060,1086.jpg,1,2,1,1,,not found
1061,1087.jpg,1,2,1,1,0.0,https://wiki.openstreetmap.org/w/images/c/c9/No_sign-MotorwayStart_Duel-502.png
1062,1088.jpg,1,2,1,1,1.0,https://www.almowaten.net/wp-content/uploads/%D8%B7%D8%B1%D9%8A%D9%82-%D8%B1%D9%85%D8%A7%D8%AD-%D8%A7%D9%84%D8%AF%D9%85%D8%A7%D9%85.jpg
1063,1089.jpg,1,2,1,1,0.0,http://www.jfranews.com.jo/assets/2016/2016-165/images/156060_18_1475482205.jpg
1064,1090.jpg,1,1,6,0,1.0,https://i0.wp.com/www.slaati.com/wp-content/uploads/2017/07/f21e6071-1b82-4cda-b7f1-7563b8b787e5.jpg?w=560&ssl=1
1065,1091.jpg,1,2,1,1,,not found
1066,1092.jpg,1,2,1,1,1.0,http://www.languageonthemove.com/wp-content/uploads/2017/10/Algeciras-sign-500x375.jpg
1067,1093.jpg,1,2,1,1,0.0,https://lh6.googleusercontent.com/-n-5vxgCNg24/T4UthSjr-bI/AAAAAAAAAEU/0h9FHCboumk/s771/Copy%2520of%2520a%2520%2528134%2529.jpg
1068,1094.jpg,1,2,1,1,0.0,https://www.telemaroc.tv/storage/thumbnails/RS8jNr9h6iDYpWPEghh4teWMirtb8zd7VUIVRKeQ.jpeg
1069,1095.jpg,1,2,1,1,1.0,https://ak0.picdn.net/shutterstock/videos/18743540/thumb/1.jpg
1070,1096.jpg,1,1,3,1,1.0,https://images.khaleejtimes.com/storyimage/KT/20170831/ARTICLE/170839921/AR/0/AR-170839921.jpg&MaxW=780&imageVersion=16by9&NCS_modified=20170831082508
1071,1097.jpg,1,1,1,1,0.0,http://www.alriyadh.com/media/thumb/29/ce/1000_257052c799.jpg
1072,1098.jpg,2,2,3,1,0.0,http://mw2.google.com/mw-panoramio/photos/medium/49289273.jpg
1073,1099.jpg,1,2,1,0,0.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/A3_Rabat.jpg/413px-A3_Rabat.jpg
1074,1100.jpg,1,2,1,1,1.0,https://www.actu-maroc.com/wp-content/uploads/2015/09/1000.gif
1075,1101.jpg,1,2,1,1,1.0,http://www7.0zz0.com/2012/07/17/17/250809714.jpg
1076,1102.jpg,1,2,12,1,0.0,https://www.mekanikus.com/wp-content/uploads/2018/05/autoroute-casa-marrakech-665x333.jpg
1077,1103.jpg,1,2,1,1,,not found
1078,1104.jpg,1,2,1,1,1.0,https://ak3.picdn.net/shutterstock/videos/18743513/thumb/1.jpg
